USGS	01576500	2015-04-04	515	P
USGS	01576500	2015-04-05	469	P
USGS	01576500	2015-04-06	419	P
USGS	01576500	2015-04-07	400	P
USGS	01576500	2015-04-08	394	P
USGS	01576500	2015-04-09	389	P
USGS	01576500	2015-04-10	377	P
USGS	01576500	2015-04-11	376	P
USGS	01576500	2015-04-12	348	P
USGS	01576500	2015-04-13	320	P
